Region,Customer Name,total_sales,row_num,rank_num,dense_rank_num
East,Dianna Arnett,130.512,517,517,517
East,Mark Cousins,130.4,518,518,518
East,Alice McCarthy,129.832,519,519,519
East,Harold Dahlen,129.308,520,520,520
East,Darren Powers,125.624,521,521,521
East,Tamara Dahlen,124.028,522,522,522
East,Nat Carroll,123.656,523,523,523
East,Penelope Sewall,123.06,524,524,524
East,Jay Fein,122.62,525,525,525
East,Alejandro Ballentine,121.582,526,526,526
East,Alan Barnes,118.32,527,527,527
East,Adrian Barton,117.96,528,528,528
East,Andrew Gjertsen,114.376,529,529,529
East,Lena Cacioppo,111.104,530,530,530
East,Tony Chapman,110.696,531,531,531
East,Sylvia Foulston,109.597,532,532,532
East,Cathy Hwang,109.36,533,533,533
East,Lisa Hazard,107.982,534,534,534
East,Scot Coram,105.52,535,535,535
East,Noah Childs,103.48,536,536,536
East,Kelly Collister,103.056,537,537,537
East,Sonia Cooley,102.93,538,538,538
East,Luke Schmidt,100.616,539,539,539
East,Todd Boyes,100.102,540,540,540
East,Nora Pelletier,98.96,541,541,541
East,Deanra Eno,98.364,542,542,542
East,Roland Murray,98.35,543,543,543
East,Lycoris Saunders,96.1,544,544,544
East,Paul Van Hugh,90.6,545,545,545
East,Julia West,88.704,546,546,546
East,Don Weiss,88.04,547,547,547
East,Thomas Seio,87.54,548,548,548
East,Brian Stugart,86.376,549,549,549
East,Linda Southworth,85.916,550,550,550
East,Tamara Chand,85.848,551,551,551
East,Andy Reiter,85.78,552,552,552
East,Duane Huffman,85.3,553,553,553
East,Rob Dowd,85.21,554,554,554
East,Muhammed MacIntyre,84.38,555,555,555
East,Saphhira Shifley,84.04,556,556,556
East,Ross DeVincentis,82.96,557,557,557
East,Aleksandra Gannaway,81.94,558,558,558
East,Logan Haushalter,79.384,559,559,559
East,Guy Armstrong,76.864,560,560,560
East,Mike Vittorini,76.3,561,561,561
East,Larry Tron,74.352,562,562,562
East,Steve Chapman,73.536,563,563,563
East,Cynthia Delaney,73.33,564,564,564
East,Sara Luxemburg,72.51,565,565,565
East,Anna Häberlin,70.88,566,566,566
East,Karen Carlisle,70.544,567,567,567
East,Arianne Irving,70.366,568,568,568
East,Sally Hughsby,70.216,569,569,569
East,Amy Cox,70.212,570,570,570
East,Tracy Collins,68.852,571,571,571
East,Craig Molinari,68.53,572,572,572
East,Rob Williams,65.99,573,573,573
East,Aaron Smayling,65.78,574,574,574
East,Eudokia Martin,65.12,575,575,575
East,Chris Selesnick,64.96,576,576,576
East,Michelle Huthwaite,63.882,577,577,577
East,Phillip Breyer,62.808,578,578,578
East,Eric Murdock,62.604,579,579,579
East,Vivek Grady,62.396,580,580,580
East,Tim Taslimi,61.44,581,581,581
East,Bruce Geld,60.312,582,582,582
East,Jennifer Halladay,59.913,583,583,583
East,Thomas Thornton,58.116,584,584,584
East,Jack Lebron,57.792,585,585,585
East,Alyssa Crouse,57.576,586,586,586
East,Greg Guthrie,57.094,587,587,587
East,Benjamin Farhat,56.52,588,588,588
East,Roy Französisch,55.98,589,589,589
East,Adrian Shami,54.64,590,590,590
East,Fred Chung,51.968,591,591,591
East,Kristen Hastings,51.45,592,592,592
East,Michelle Ellison,51.168,593,593,593
East,Nathan Cano,51.072,594,594,594
East,Philip Fox,50.0,595,595,595
East,Barbara Fisher,49.724,596,596,596
East,Russell Applegate,48.94,597,597,597
East,Ricardo Emerson,48.36,598,598,598
East,Ruben Dartt,47.496,599,599,599
East,Allen Goldenen,47.151,600,600,600
East,Bruce Degenhardt,46.72,601,601,601
East,George Zrebassa,46.26,602,602,602
East,Thomas Boland,46.002,603,603,603
East,Katherine Hughes,45.452,604,604,604
East,Zuschuss Carroll,43.92,605,605,605
East,Fred Wasserman,43.6,606,606,606
East,Henia Zydlo,42.0,607,607,607
East,Marc Crier,41.374,608,608,608
East,Peter Bühler,40.776,609,609,609
East,Sanjit Jacobs,40.69,610,610,610
East,Shirley Schmidt,39.48,611,611,611
East,Lindsay Castell,37.776,612,612,612
East,Mark Haberlin,37.768,613,613,613
East,Ed Ludwig,37.66,614,614,614
East,Mike Caudle,33.48,615,615,615
East,Nick Crebassa,31.74,616,616,616
East,Philip Brown,31.268,617,617,617
East,Erin Creighton,31.164,618,618,618
East,Matt Hagelstein,30.96,619,619,619
East,Cari Schnelling,30.584,620,620,620
East,Bobby Elias,30.352,621,621,621
East,Laurel Elliston,29.9,622,622,622
East,Richard Eichhorn,29.61,623,623,623
East,Alex Avila,29.5,624,624,624
East,Paul Stevenson,27.98,625,625,625
East,Andrew Allen,27.46,626,626,626
East,Alan Schoenberger,26.8,627,627,627
East,Ryan Akin,25.488,628,628,628
East,Jill Matthias,25.06,629,629,629
East,Karen Bern,24.4,630,630,630
East,Alejandro Savely,23.988,631,631,631
East,Jason Klamczynski,23.36,632,632,632
East,Sample Company A,22.2,633,633,633
East,Roland Fjeld,21.93,634,634,634
East,Sue Ann Reed,21.93,635,634,634
East,MaryBeth Skach,21.396,636,636,635
East,Bill Tyler,20.451,637,637,636
East,Joy Smith,19.456,638,638,637
East,Khloe Miller,19.312,639,639,638
East,Toby Swindell,17.608,640,640,639
East,Barry Blumstein,17.48,641,641,640
East,Lauren Leatherbury,17.46,642,642,641
East,Alyssa Tate,16.862,643,643,642
East,Dennis Pardue,16.656,644,644,643
East,Carl Jackson,16.52,645,645,644
East,Robert Dilbeck,16.52,646,645,644
East,Matt Connell,15.232,647,647,645
East,Helen Andreada,14.2,648,648,646
East,Jasper Cacioppo,13.483,649,649,647
East,Sanjit Chand,12.7,650,650,648
East,Brad Norvell,12.576,651,651,649
East,Denise Leinenbach,12.42,652,652,650
East,Theone Pippenger,11.632,653,653,651
East,Clay Rozendal,10.528,654,654,652
East,Susan Gilcrest,10.5,655,655,653
East,Liz Willingham,10.36,656,656,654
East,Roy Skaria,9.648,657,657,655
East,Justin Ritter,8.904,658,658,656
East,Linda Cazamias,8.4,659,659,657
East,Andy Yotov,8.016,660,660,658
East,Larry Hughes,6.57,661,661,659
East,Bobby Odegard,6.08,662,662,660
East,Michael Chen,6.03,663,663,661
East,Hallie Redmond,5.94,664,664,662
East,Jonathan Howell,5.904,665,665,663
East,Anthony Garverick,5.892,666,666,664
East,Ann Steele,5.68,667,667,665
East,Corey-Lock,5.04,668,668,666
East,Anthony Johnson,4.992,669,669,667
East,Arthur Wiediger,4.928,670,670,668
East,Henry MacAllister,4.616,671,671,669
East,Dorothy Dickinson,3.304,672,672,670
East,Nathan Gelder,2.624,673,673,671
East,Jas O'Carroll,0.852,674,674,672
North,Fred Hopkins,11123.18,1,1,1
North,James Galang,9773.186,2,2,2
North,Eric Murdock,9021.65028,3,3,3
North,Bart Watters,8435.245,4,4,4
North,Greg Tran,8033.19032,5,5,5
North,Christina Anderson,7933.61,6,6,6
North,Laurel Beltran,7296.5634,7,7,7
North,Evan Minnotte,7136.91816,8,8,8
North,Becky Pak,7059.40756,9,9,9
North,Sue Ann Reed,6906.27716,10,10,10
North,Aimee Bixby,6770.4066,11,11,11
North,Darrin Van Huff,6508.85092,12,12,12
North,Adrian Hane,6077.75388,13,13,13
North,Mike Gockenbach,6013.37,14,14,14
North,Bill Eplett,5938.42,15,15,15
North,Maxwell Schwartz,5813.74,16,16,16
North,Sarah Jordon,5752.40528,17,17,17
North,Theresa Coyne,5735.064,18,18,18
North,Randy Bradley,5686.91412,19,19,19
North,Neola Schneider,5496.965,20,20,20
North,Patrick O'Donnell,5495.372,21,21,21
North,Andrew Allen,5364.96588,22,22,22
North,Alice McCarthy,5249.826,23,23,23
North,Lena Radford,5154.956,24,24,24
North,Art Foster,5122.07628,25,25,25
North,Emily Grady,5094.20576,26,26,26
North,Carl Weiss,4904.941,27,27,27
North,Natalie Fritzler,4896.498,28,28,28
North,Cindy Schnelling,4859.064,29,29,29
North,Dennis Kane,4851.58,30,30,30
North,Natalie Webber,4840.88696,31,31,31
North,Ellis Ballard,4793.78256,32,32,32
North,Theone Pippenger,4770.42564,33,33,33
North,Lela Donovan,4747.55948,34,34,34
North,Giulietta Dortch,4733.2008,35,35,35
North,Bobby Elias,4732.73136,36,36,36
North,Katherine Nockton,4686.59,37,37,37
North,Brad Norvell,4648.874,38,38,38
North,Patrick O'Brill,4635.41,39,39,39
North,Mitch Webber,4608.34,40,40,40
North,Erin Ashbrook,4458.882,41,41,41
North,Carlos Soltero,4382.276,42,42,42
North,Nathan Gelder,4372.33672,43,43,43
North,Matthew Clasen,4347.42,44,44,44
North,Ben Ferrer,4326.61524,45,45,45
North,Patrick Ryan,4279.55112,46,46,46
North,Alyssa Crouse,4237.69,47,47,47
North,Jack Garza,4236.32888,48,48,48
North,Pauline Webber,4223.901,49,49,49
North,Harry Marie,4205.266,50,50,50
North,Gene Hale,4172.028,51,51,51
North,Neil Ducich,4115.77672,52,52,52
North,Katrina Willman,4084.409,53,53,53
North,John Murray,4028.082,54,54,54
North,Mick Brown,3979.18488,55,55,55
North,Christopher Martinez,3970.88664,56,56,56
North,Arthur Gainer,3963.52,57,57,57
North,Chuck Clark,3951.94356,58,58,58
North,Brooke Gillingham,3917.608,59,59,59
North,Eudokia Martin,3912.642,60,60,60
North,Pamela Stobb,3906.984,61,61,61
North,Odella Nelson,3855.946,62,62,62
North,Tom Ashbrook,3767.4408,63,63,63
North,Susan Vittorini,3753.774,64,64,64
North,Susan Gilcrest,3739.646,65,65,65
North,Erica Bern,3735.52,66,66,66
North,Don Jones,3732.63684,67,67,67
North,Chad Cunningham,3727.54024,68,68,68
North,Pauline Johnson,3707.511,69,69,69
North,Justin Deggeller,3692.612,70,70,70
North,Adam Shillingsburg,3691.04,71,71,71
North,Shaun Chance,3689.31036,72,72,72
North,Phillip Breyer,3677.78,73,73,73
North,Jill Fjeld,3663.56216,74,74,74
North,Sanjit Engle,3661.30452,75,75,75
North,Adam Bellavance,3641.246,76,76,76
North,Matt Hagelstein,3598.61304,77,77,77
North,Alex Avila,3588.618,78,78,78
North,Eric Hoffmann,3548.46752,79,79,79
North,Maribeth Dona,3526.9934,80,80,80
North,Brendan Dodson,3521.68364,81,81,81
North,Corinna Mitchell,3510.305,82,82,82
North,Hallie Redmond,3480.314,83,83,83
North,Scot Coram,3473.03,84,84,84
North,Brosina Hoffman,3431.40024,85,85,85
North,Harold Engle,3404.19264,86,86,86
North,Daniel Byrd,3400.449,87,87,87
North,Juliana Krohn,3391.123,88,88,88
North,Cindy Chapman,3382.39336,89,89,89
North,Bobby Odegard,3374.0,90,90,90
North,Shirley Daniels,3364.123,91,91,91
North,Lynn Smith,3357.04,92,92,92
North,Arthur Wiediger,3350.97,93,93,93
North,Claudia Bergmann,3326.472,94,94,94
North,Adam Hart,3293.73,95,95,95
North,Michael Grace,3259.90552,96,96,96
North,John Grady,3252.014,97,97,97
North,Jenna Caffey,3206.83672,98,98,98
North,Tracy Poddar,3197.152,99,99,99
North,Jennifer Halladay,3179.4,100,100,100
North,Ashley Jarboe,3166.492,101,101,101
North,Jay Kimmel,3162.276,102,102,102
North,Nicole Fjeld,3145.308,103,103,103
North,Maria Bertelson,3122.79692,104,104,104
North,MaryBeth Skach,3114.917,105,105,105
North,Alan Haines,3111.80004,106,106,106
North,Trudy Brown,3058.935,107,107,107
North,Victoria Pisteka,3051.328,108,108,108
North,Alyssa Tate,3050.24,109,109,109
North,Denny Joy,3032.798,110,110,110
North,Kean Nguyen,3029.894,111,111,111
North,Pete Kriz,3015.324,112,112,112
North,Christopher Conant,2994.944,113,113,113
North,Toby Swindell,2989.361,114,114,114
North,Ivan Liston,2982.493,115,115,115
North,Sonia Sunley,2976.795,116,116,116
North,Joseph Airdo,2943.66,117,117,117
North,Troy Staebel,2939.89,118,118,118
North,Hilary Holden,2937.88,119,119,119
North,Aleksandra Gannaway,2935.61,120,120,120
North,Yoseph Carroll,2923.296,121,121,121
North,Philip Fox,2917.724,122,122,122
North,Kimberly Carter,2911.62,123,123,123
North,Eric Barreto,2910.45,124,124,124
North,Michael Moore,2909.265,125,125,125
North,Tom Zandusky,2899.34068,126,126,126
North,Natalie DeCherney,2897.66364,127,127,127
North,Dana Kaydos,2892.69796,128,128,128
North,Rachel Payne,2841.56,129,129,129
North,Roy Collins,2815.906,130,130,130
North,Melanie Seite,2814.578,131,131,131
North,Sally Knutson,2813.51,132,132,132
North,Craig Yedwab,2806.9792,133,133,133
North,Ed Ludwig,2796.12,134,134,134
North,Jeremy Lonsdale,2783.016,135,135,135
North,Maurice Satty,2759.25,136,136,136
North,Dean Braden,2758.311,137,137,137
North,Joy Bell-,2758.06,138,138,138
North,Noel Staavos,2753.227,139,139,139
North,Marc Harrigan,2700.528,140,140,140
North,Jason Fortune-,2689.032,141,141,141
North,Matt Connell,2678.7474,142,142,142
North,Sean O'Donnell,2669.43576,143,143,143
North,Ricardo Sperren,2667.2122,144,144,144
North,Julia West,2660.212,145,145,145
North,Andy Yotov,2659.98,146,146,146
North,Tracy Zic,2651.19,147,147,147
North,Jennifer Ferguson,2641.842,148,148,148
North,Stewart Carmichael,2640.21108,149,149,149
North,Steven Ward,2638.852,150,150,150
North,Cari MacIntyre,2611.03,151,151,151
North,Guy Phonely,2564.65,152,152,152
North,Rick Wilson,2563.206,153,153,153
North,Erica Hernandez,2554.26,154,154,154
North,Paul Gonzalez,2548.622,155,155,155
North,Scott Cohen,2547.12,156,156,156
North,Jeremy Farry,2544.962,157,157,157
North,Denny Blanton,2542.45056,158,158,158
North,Maribeth Yedwab,2539.0504,159,159,159
North,Joe Elijah,2529.895,160,160,160
North,Victor Preis,2529.83,161,161,161
North,Russell Applegate,2500.958,162,162,162
North,Cindy Stewart,2498.964,163,163,163
North,Chad Sievert,2483.54,164,164,164
North,Steven Roelle,2440.7874,165,165,165
North,Brian Stugart,2426.83,166,166,166
North,Bart Folk,2423.635,167,167,167
North,Delfina Latchford,2420.955,168,168,168
North,Stefanie Holloman,2415.535,169,169,169
North,Rob Dowd,2410.623,170,170,170
North,Ross Baird,2401.29644,171,171,171
North,Alan Schoenberger,2397.6,172,172,172
North,Suzanne McNair,2396.51016,173,173,173
North,Mike Caudle,2392.97,174,174,174
North,Phillip Flathmann,2387.502,175,175,175
North,Trudy Schmidt,2385.684,176,176,176
North,Dianna Arnett,2384.7042,177,177,177
North,Pete Takahito,2382.48,178,178,178
North,Sonia Cooley,2374.167,179,179,179
North,Anthony O'Donnell,2352.77,180,180,180
North,Don Weiss,2351.844,181,181,181
North,Jill Matthias,2332.664,182,182,182
North,Steve Nguyen,2331.01,183,183,183
North,Sandra Flanagan,2330.12,184,184,184
North,Greg Maxwell,2321.004,185,185,185
North,Sanjit Jacobs,2299.975,186,186,186
North,Fred Harton,2299.73552,187,187,187
North,Lena Creighton,2294.188,188,188,188
North,Todd Sumrall,2290.728,189,189,189
North,Herbert Flentye,2285.48,190,190,190
North,Tamara Willingham,2272.86,191,191,191
North,Cyma Kinney,2269.9884,192,192,192
North,Aaron Smayling,2266.96,193,193,193
North,Ryan Akin,2260.1,194,194,194
North,Dorothy Badders,2249.1676,195,195,195
North,Olvera Toch,2246.748,196,196,196
North,Amy Hunt,2236.04768,197,197,197
North,Vicky Freymann,2229.3,198,198,198
North,Frank Hawley,2226.448,199,199,199
North,Irene Maddox,2220.018,200,200,200
North,Paul Stevenson,2219.69,201,201,201
North,Speros Goranitis,2218.20836,202,202,202
North,Lori Olson,2217.369,203,203,203
North,Ralph Kennedy,2215.45716,204,204,204
North,Georgia Rosenberg,2213.69,205,205,205
North,Duane Noonan,2211.454,206,206,206
North,Kristen Hastings,2210.855,207,207,207
North,Scot Wooten,2209.60932,208,208,208
North,Laurel Workman,2198.28,209,209,209
North,Mark Cousins,2193.4394,210,210,210
North,Matt Abelman,2192.405,211,211,211
North,Tamara Manning,2186.82,212,212,212
North,Monica Federle,2183.297,213,213,213
North,Ken Lonsdale,2182.146,214,214,214
North,Rick Huthwaite,2181.87896,215,215,215
North,Mary Zewe,2177.173,216,216,216
North,Benjamin Venier,2165.32,217,217,217
North,Cathy Armstrong,2157.474,218,218,218
North,Trudy Glocke,2127.291,219,219,219
North,Rick Duston,2118.7264,220,220,220
North,Guy Thornton,2107.352,221,221,221
North,Valerie Dominguez,2099.532,222,222,222
North,Caroline Jumper,2097.399,223,223,223
North,George Zrebassa,2096.16272,224,224,224
North,Jasper Cacioppo,2087.48,225,225,225
North,Ben Peterman,2070.592,226,226,226
North,Don Miller,2070.34268,227,227,227
North,Sung Chung,2060.11552,228,228,228
North,Dave Poirier,2031.684,229,229,229
North,Alex Grayson,2030.55,230,230,230
North,Sean Miller,2026.385,231,231,231
North,Luke Foster,2013.651,232,232,232
North,Brian Derr,1982.062,233,233,233
North,Katrina Bavinger,1976.298,234,234,234
North,Bruce Geld,1975.502,235,235,235
North,Todd Boyes,1967.218,236,236,236
North,Pete Armstrong,1958.512,237,237,237
North,Becky Castell,1952.992,238,238,238
North,Richard Bierner,1952.641,239,239,239
North,Craig Reiter,1940.644,240,240,240
North,Chloris Kastensmidt,1932.77284,241,241,241
North,John Dryer,1932.44288,242,242,242
North,Jennifer Braxton,1931.87,243,243,243
North,Logan Currie,1931.00192,244,244,244
North,Ricardo Emerson,1919.586,245,245,245
North,Tanja Norvell,1899.1384,246,246,246
North,Debra Catini,1896.84,247,247,247
North,Maureen Fritzler,1895.982,248,248,248
North,Christine Abelman,1894.31896,249,249,249
North,Skye Norling,1886.418,250,250,250
North,Nora Paige,1881.51676,251,251,251
North,Claire Gute,1871.85,252,252,252
North,Nat Gilpin,1854.76036,253,253,253
North,Valerie Mitchum,1854.564,254,254,254
North,Dan Lawera,1851.5,255,255,255
North,Neoma Murray,1849.46,256,256,256
North,Emily Ducich,1840.171,257,257,257
North,Roland Schwarz,1837.272,258,258,258
North,Lisa DeCherney,1818.84664,259,259,259
North,Joy Smith,1816.016,260,260,260
North,Naresj Patel,1814.4,261,261,261
North,Frank Atkinson,1809.44,262,262,262
North,Henry MacAllister,1806.42,263,263,263
North,Vivek Grady,1796.41636,264,264,264
North,Thomas Thornton,1788.54,265,265,265
North,Andy Gerbode,1776.874,266,266,266
North,Deirdre Greer,1766.796,267,267,267
North,David Flashing,1753.615,268,268,268
North,Barry Gonzalez,1749.87,269,269,269
North,Liz Pelletier,1747.5,270,270,270
North,Roland Fjeld,1743.93,271,271,271
North,Michelle Moray,1738.021,272,272,272
North,Jim Mitchum,1737.92352,273,273,273
North,Kelly Andreada,1728.71672,274,274,274
North,Chris Cortes,1721.1678,275,275,275
North,Allen Rosenblatt,1720.96988,276,276,276
North,Maya Herman,1720.54824,277,277,277
North,Anne Pryor,1715.91,278,278,278
North,Craig Leslie,1706.074,279,279,279
North,Brian Moss,1702.3762,280,280,280
North,Paul Knutson,1696.18856,281,281,281
North,Dean percer,1694.446,282,282,282
North,Michelle Huthwaite,1691.048,283,283,283
North,Helen Wasserman,1686.06,284,284,284
North,Emily Phan,1685.90144,285,285,285
North,Raymond Messe,1674.21,286,286,286
North,Sung Pak,1673.905,287,287,287
North,Michelle Tran,1671.228,288,288,288
North,Carol Triggs,1670.55,289,289,289
North,Jason Klamczynski,1670.50576,290,290,290
North,Ken Heidel,1669.49336,291,291,291
North,Cari Schnelling,1666.865,292,292,292
North,Grant Thornton,1662.39,293,293,293
North,Nick Zandusky,1653.23,294,294,294
North,Patrick Gardner,1638.092,295,295,295
North,Gary Hansen,1630.976,296,296,296
North,Joe Kamberova,1628.571,297,297,297
North,Barry Pond,1628.15976,298,298,298
North,Clay Ludtke,1627.995,299,299,299
North,Christy Brittain,1614.666,300,300,300
North,Sara Luxemburg,1609.546,301,301,301
North,Mathew Reese,1604.12,302,302,302
North,Allen Armold,1590.556,303,303,303
North,Denise Leinenbach,1587.86,304,304,304
North,Phillina Ober,1580.41,305,305,305
North,Alex Russell,1574.838,306,306,306
North,Jesus Ocampo,1572.872,307,307,307
North,Joel Jenkins,1572.693,308,308,308
North,Paul MacIntyre,1566.855,309,309,309
North,Anna Andreadi,1559.805,310,310,310
North,Bill Donatelli,1558.756,311,311,311
North,Tracy Hopkins,1555.47,312,312,312
North,Sharelle Roach,1552.818,313,313,313
North,Marc Crier,1542.15264,314,314,314
North,Chuck Magee,1540.69588,315,315,315
North,Sarah Foster,1540.35,316,316,316
North,Duane Huffman,1539.69,317,317,317
North,Mitch Willingham,1526.204,318,318,318
North,Janet Molinari,1524.768,319,319,319
North,Keith Dawkins,1521.408,320,320,320
North,Harold Pawlan,1514.74,321,321,321
North,Nora Pelletier,1514.1578,322,322,322
North,Michael Paige,1513.8,323,323,323
North,Dean Katz,1499.0,324,324,324
North,Beth Fritzler,1495.89,325,325,325
North,Brian Thompson,1491.668,326,326,326
North,Nancy Lomonaco,1481.7,327,327,327
North,Muhammed Yedwab,1480.21868,328,328,328
North,Bill Tyler,1479.0,329,329,329
North,Ruben Ausman,1473.948,330,330,330
North,Bruce Stewart,1469.32,331,331,331
North,Michael Granlund,1464.996,332,332,332
North,Ken Dana,1460.29556,333,333,333
North,Bryan Mills,1458.0,334,334,334
North,Andrew Roberts,1451.97,335,335,335
North,Meg Tillman,1449.548,336,336,336
North,Resi Pölking,1441.465,337,337,337
North,Scott Williamson,1440.116,338,338,338
North,David Philippe,1437.61652,339,339,339
North,Anthony Jacobs,1424.46,340,340,340
North,Greg Hansen,1421.677,341,341,341
North,Robert Marley,1421.43,342,342,342
North,Jonathan Howell,1419.066,343,343,343
North,Jamie Kunitz,1416.84,344,344,344
North,Dan Reichenbach,1415.076,345,345,345
North,Darren Koutras,1413.162,346,346,346
North,Larry Blacks,1408.63616,347,347,347
North,Stephanie Phelps,1406.45432,348,348,348
North,Parhena Norris,1390.45992,349,349,349
North,James Lanier,1386.9,350,350,350
North,Thomas Seio,1383.54852,351,351,351
North,Craig Molinari,1382.575,352,352,352
North,Alan Barnes,1372.13,353,353,353
North,Jennifer Patt,1368.71696,354,354,354
North,Chris McAfee,1352.46,355,355,355
North,Sean Braxton,1350.25,356,356,356
North,Seth Vernon,1347.096,357,357,357
North,Corey Roper,1341.756,358,358,358
North,Anthony Witt,1340.444,359,359,359
North,Kelly Lampkin,1339.786,360,360,360
North,Sample Company A,1335.3,361,361,361
North,Craig Carroll,1332.63,362,362,362
North,Sanjit Chand,1328.79,363,363,363
North,Michael Nguyen,1322.775,364,364,364
North,Erin Mull,1317.784,365,365,365
North,Helen Abelman,1315.28,366,366,366
North,Charles Sheldon,1313.31,367,367,367
North,Alan Dominguez,1307.016,368,368,368
North,Gary Hwang,1306.044,369,369,369
North,Roy Phan,1297.385,370,370,370
North,Stefania Perrino,1296.34,371,371,371
North,Ruben Dartt,1291.672,372,372,372
North,Ritsa Hightower,1284.039,373,373,373
North,Justin Ritter,1282.5,374,374,374
North,Julie Prescott,1279.948,375,375,375
North,Larry Tron,1279.26544,376,376,376
North,Ross DeVincentis,1278.64504,377,377,377
North,Eva Jacobs,1274.9658,378,378,378
North,Gary Zandusky,1269.2,379,379,379
North,Stuart Van,1259.5764,380,380,380
North,Julie Creighton,1257.01,381,381,381
North,Nathan Mautz,1256.8,382,382,382
North,Bryan Davis,1247.97216,383,383,383
North,Troy Blackwell,1243.98,384,384,384
North,Katharine Harms,1232.16,385,385,385
North,Sam Craven,1223.678,386,386,386
North,Pauline Chand,1222.09,387,387,387
North,Aaron Hawkins,1215.878,388,388,388
North,Corey-Lock,1206.14,389,389,389
North,Jonathan Doherty,1189.243,390,390,390
North,Larry Hughes,1177.156,391,391,391
North,Roger Demir,1155.074,392,392,392
North,Doug O'Connell,1152.459,393,393,393
North,Sally Hughsby,1152.316,394,394,394
North,Jas O'Carroll,1151.22,395,395,395
North,Victoria Wilson,1145.86,396,396,396
North,Toby Braunhardt,1143.819,397,397,397
North,Mick Crebagga,1137.32,398,398,398
North,David Smith,1132.384,399,399,399
North,Jeremy Pistek,1131.07616,400,400,400
North,Steven Cartwright,1126.11508,401,401,401
North,Lauren Leatherbury,1123.40384,402,402,402
North,John Stevenson,1121.6,403,403,403
North,Sean Wendt,1115.259,404,404,404
North,Joni Blumstein,1115.21976,405,405,405
North,Cynthia Voltz,1111.74,406,406,406
North,Jennifer Jackson,1111.282,407,407,407
North,Vivek Gonzalez,1110.664,408,408,408
North,Nick Radford,1105.451,409,409,409
North,Toby Gnade,1098.28,410,410,410
North,Nick Crebassa,1088.908,411,411,411
North,Thomas Boland,1085.688,412,412,412
North,Peter McVee,1085.58,413,413,413
North,Saphhira Shifley,1080.33088,414,414,414
North,Steve Carroll,1074.212,415,415,415
North,Mitch Gastineau,1069.273,416,416,416
North,Peter Bühler,1064.757,417,417,417
North,William Brown,1064.379,418,418,418
North,Tom Boeckenhauer,1062.3,419,419,419
North,Dorothy Dickinson,1062.19,420,420,420
North,Shahid Hopkins,1060.4,421,421,421
North,Michael Dominguez,1058.693,422,422,422
North,Anna Gayman,1058.586,423,423,423
North,Philisse Overcash,1058.2792,424,424,424
North,Steve Chapman,1050.188,425,425,425
North,Ryan Crowe,1041.654,426,426,426
North,Jim Sink,1040.26,427,427,427
North,Brenda Bowman,1037.92188,428,428,428
North,Eugene Barchas,1035.75,429,429,429
North,Alan Hwang,1031.02,430,430,430
North,Lena Hernandez,1011.337,431,431,431
North,Anemone Ratner,1009.33712,432,432,432
North,Nat Carroll,1008.13968,433,433,433
North,Rob Lucas,1005.996,434,434,434
North,Arianne Irving,994.644,435,435,435
North,Joni Wasserman,991.849,436,436,436
North,Cynthia Arntzen,988.24,437,437,437
North,Bart Pistole,981.338,438,438,438
North,Stewart Visinsky,973.92,439,439,439
North,Katherine Murray,973.68364,440,440,440
North,Chris Selesnick,973.56,441,441,441
North,Michelle Ellison,972.34292,442,442,442
North,Sarah Brown,971.985,443,443,443
North,Ted Butterfield,968.52,444,444,444
North,Maria Zettner,966.068,445,445,445
North,Zuschuss Donatelli,947.4114,446,446,446
North,Julie Kriz,946.84,447,447,447
North,John Huston,945.23,448,448,448
North,Zuschuss Carroll,935.05856,449,449,449
North,Ben Wallace,932.684,450,450,450
North,Annie Zypern,930.718,451,451,451
North,Mike Kennedy,922.53,452,452,452
North,Katherine Ducich,920.286,453,453,453
North,Liz Thompson,919.99536,454,454,454
North,Christine Phan,915.022,455,455,455
North,Chuck Sachs,913.398,456,456,456
North,Liz Preis,912.924,457,457,457
North,Dionis Lloyd,912.24,458,458,458
North,Bryan Spruell,908.632,459,459,459
North,Gary Mitchum,904.59,460,460,460
North,Bruce Degenhardt,902.358,461,461,461
North,Yana Sorensen,899.18,462,462,462
North,Mark Packer,897.31,463,463,463
North,Jay Fein,896.149,464,464,464
North,Maribeth Schnelling,895.5,465,465,465
North,Maris LaWare,881.58,466,466,466
North,Amy Cox,880.35,467,467,467
North,Lycoris Saunders,878.54424,468,468,468
North,Maria Etezadi,878.4,469,469,469
North,Christopher Schild,875.898,470,470,470
North,Justin MacKendrick,873.808,471,471,471
North,Arthur Prichep,864.376,472,472,472
North,Frank Preis,862.781,473,473,473
North,Dave Brooks,852.522,474,474,474
North,Edward Becker,848.82,475,475,475
North,Shirley Schmidt,847.911,476,476,476
North,Tom Prescott,846.252,477,477,477
North,Khloe Miller,842.972,478,478,478
North,Evan Bailliet,841.116,479,479,479
North,Brad Eason,840.228,480,480,480
North,Clytie Kelty,836.43,481,481,481
North,Elpida Rittenbach,835.05,482,482,482
North,Max Jones,828.78984,483,483,483
North,Cathy Hwang,828.27,484,484,484
North,Mary O'Rourke,827.2136,485,485,485
North,Dave Hallsten,810.496,486,486,486
North,Lindsay Shagiari,809.845,487,487,487
North,John Lucas,808.734,488,488,488
North,Eileen Kiefer,797.973,489,489,489
North,Anna Häberlin,796.71,490,490,490
North,Ted Trevino,796.068,491,491,491
North,Shahid Collister,793.388,492,492,492
North,Beth Thompson,791.485,493,493,493
